holiday,temp,rain_1h,snow_1h,clouds_all,weather_description,date_time,traffic_volume,hour,day_of_week,month,is_weekend,hour_sin,hour_cos,month_sin,month_cos,is_holiday,is_rainy,is_snowy,is_peak_hour,congestion_quartile,temp_scaled,traffic_volume_scaled,weather_main_Clear,weather_main_Clouds,weather_main_Drizzle,weather_main_Fog,weather_main_Haze,weather_main_Mist,weather_main_Rain,weather_main_Smoke,weather_main_Snow,weather_main_Squall,weather_main_Thunderstorm
No Holiday,299.94,0.0,0.0,40,scattered clouds,2017-08-02 17:00:00,6138,17,2,8,0,-0.9659258262890683,-0.25881904510252063,-0.4999999999999998,-0.8660254037844388,0,0,0,1,Severe,1.4696610694170136,1.4486551074461071,0,1,0,0,0,0,0,0,0,0,0
No Holiday,298.88,0.0,0.0,75,broken clouds,2017-08-02 18:00:00,4655,18,2,8,0,-1.0,-1.8369701987210297e-16,-0.4999999999999998,-0.8660254037844388,0,0,0,1,High,1.3862634178807214,0.7022789752997035,0,1,0,0,0,0,0,0,0,0,0
No Holiday,298.29,0.0,0.0,75,broken clouds,2017-08-02 19:00:00,3766,19,2,8,0,-0.9659258262890684,0.2588190451025203,-0.4999999999999998,-0.8660254037844388,0,0,0,0,High,1.3398439703275042,0.25485592642704485,0,1,0,0,0,0,0,0,0,0,0
No Holiday,297.16,0.0,0.0,75,broken clouds,2017-08-02 20:00:00,3299,20,2,8,0,-0.8660254037844386,0.5000000000000001,-0.4999999999999998,-0.8660254037844388,0,0,0,0,Medium,1.2509389267086273,0.019820421563679705,0,1,0,0,0,0,0,0,0,0,0
No Holiday,294.43,0.0,0.0,75,broken clouds,2017-08-02 21:00:00,2837,21,2,8,0,-0.7071067811865477,0.7071067811865474,-0.4999999999999998,-0.8660254037844388,0,0,0,0,Medium,1.0361506354877983,-0.2126986432047886,0,1,0,0,0,0,0,0,0,0,0
No Holiday,293.75,0.0,0.0,75,broken clouds,2017-08-02 22:00:00,1978,22,2,8,0,-0.5000000000000004,0.8660254037844384,-0.4999999999999998,-0.8660254037844388,0,0,0,0,Medium,0.9826502552569689,-0.6450230515080663,0,1,0,0,0,0,0,0,0,0,0
No Holiday,293.65,0.0,0.0,75,broken clouds,2017-08-02 23:00:00,1210,23,2,8,0,-0.25881904510252157,0.9659258262890681,-0.4999999999999998,-0.8660254037844388,0,0,0,0,Medium,0.9747825522818453,-1.0315482500842212,0,1,0,0,0,0,0,0,0,0,0
No Holiday,292.92,0.0,0.0,90,light rain,2017-08-03 00:00:00,693,0,3,8,0,0.0,1.0,-0.4999999999999998,-0.8660254037844388,0,0,0,0,Low,0.9173483205634585,-1.291748155896555,0,0,0,0,0,0,1,0,0,0,0
No Holiday,291.93,0.0,0.0,90,light rain,2017-08-03 01:00:00,394,1,3,8,0,0.25881904510252074,0.9659258262890683,-0.4999999999999998,-0.8660254037844388,0,0,0,0,Low,0.8394580611097512,-1.442231273571386,0,0,0,0,0,0,1,0,0,0,0
No Holiday,291.93,0.0,0.0,90,light intensity drizzle,2017-08-03 01:00:00,394,1,3,8,0,0.25881904510252074,0.9659258262890683,-0.4999999999999998,-0.8660254037844388,0,0,0,0,Low,0.8394580611097512,-1.442231273571386,0,0,1,0,0,0,0,0,0,0,0
No Holiday,291.22,0.0,0.0,75,light rain,2017-08-03 02:00:00,322,2,3,8,0,0.49999999999999994,0.8660254037844387,-0.4999999999999998,-0.8660254037844388,0,0,0,0,Low,0.7835973699863874,-1.4784680109379007,0,0,0,0,0,0,1,0,0,0,0
No Holiday,290.51,0.0,0.0,90,proximity thunderstorm,2017-08-03 03:00:00,390,3,3,8,0,0.7071067811865475,0.7071067811865476,-0.4999999999999998,-0.8660254037844388,0,0,0,0,Low,0.7277366788630191,-1.4442444256473037,0,0,0,0,0,0,0,0,0,0,1
No Holiday,290.51,0.0,0.0,90,light rain,2017-08-03 03:00:00,390,3,3,8,0,0.7071067811865475,0.7071067811865476,-0.4999999999999998,-0.8660254037844388,0,0,0,0,Low,0.7277366788630191,-1.4442444256473037,0,0,0,0,0,0,1,0,0,0,0
No Holiday,290.08,0.0,0.0,90,proximity thunderstorm,2017-08-03 04:00:00,896,4,3,8,0,0.8660254037844386,0.5000000000000001,-0.4999999999999998,-0.8660254037844388,0,0,0,0,Low,0.6939055560699945,-1.1895806880437432,0,0,0,0,0,0,0,0,0,0,1
No Holiday,289.82,0.0,0.0,90,light rain,2017-08-03 05:00:00,2863,5,3,8,0,0.9659258262890683,0.25881904510252074,-0.4999999999999998,-0.8660254037844388,0,0,0,0,Medium,0.6734495283346783,-0.199613154711325,0,0,0,0,0,0,1,0,0,0,0
No Holiday,289.69,0.0,0.0,90,light rain,2017-08-03 06:00:00,5460,6,3,8,0,1.0,6.123233995736766e-17,-0.4999999999999998,-0.8660254037844388,0,0,0,0,Severe,0.6632215144670202,1.1074258305780953,0,0,0,0,0,0,1,0,0,0,0
No Holiday,289.69,0.0,0.0,90,proximity thunderstorm,2017-08-03 06:00:00,5460,6,3,8,0,1.0,6.123233995736766e-17,-0.4999999999999998,-0.8660254037844388,0,0,0,0,Severe,0.6632215144670202,1.1074258305780953,0,0,0,0,0,0,0,0,0,0,1
No Holiday,289.69,0.0,0.0,90,heavy intensity drizzle,2017-08-03 06:00:00,5460,6,3,8,0,1.0,6.123233995736766e-17,-0.4999999999999998,-0.8660254037844388,0,0,0,0,Severe,0.6632215144670202,1.1074258305780953,0,0,1,0,0,0,0,0,0,0,0
No Holiday,288.81,0.0,0.0,90,proximity thunderstorm,2017-08-03 07:00:00,5801,7,3,8,0,0.9659258262890683,-0.25881904510252063,-0.4999999999999998,-0.8660254037844388,0,0,0,1,Severe,0.593985728285948,1.27904704505006,0,0,0,0,0,0,0,0,0,0,1
No Holiday,288.81,0.0,0.0,90,heavy intensity rain,2017-08-03 07:00:00,5801,7,3,8,0,0.9659258262890683,-0.25881904510252063,-0.4999999999999998,-0.8660254037844388,0,0,0,1,Severe,0.593985728285948,1.27904704505006,0,0,0,0,0,0,1,0,0,0,0
No Holiday,288.81,0.0,0.0,90,mist,2017-08-03 07:00:00,5801,7,3,8,0,0.9659258262890683,-0.25881904510252063,-0.4999999999999998,-0.8660254037844388,0,0,0,1,Severe,0.593985728285948,1.27904704505006,0,0,0,0,0,1,0,0,0,0,0
No Holiday,288.14,0.0,0.0,90,heavy intensity rain,2017-08-03 08:00:00,5423,8,3,8,0,0.8660254037844387,-0.49999999999999983,-0.4999999999999998,-0.8660254037844388,0,0,0,1,Severe,0.5412721183526301,1.0888041738758587,0,0,0,0,0,0,1,0,0,0,0
No Holiday,288.14,0.0,0.0,90,mist,2017-08-03 08:00:00,5423,8,3,8,0,0.8660254037844387,-0.49999999999999983,-0.4999999999999998,-0.8660254037844388,0,0,0,1,Severe,0.5412721183526301,1.0888041738758587,0,0,0,0,0,1,0,0,0,0,0
No Holiday,287.81,0.0,0.0,90,heavy intensity rain,2017-08-03 09:00:00,4839,9,3,8,0,0.7071067811865476,-0.7071067811865475,-0.4999999999999998,-0.8660254037844388,0,0,0,1,High,0.515308698534729,0.7948839707919074,0,0,0,0,0,0,1,0,0,0,0
No Holiday,287.81,0.0,0.0,90,mist,2017-08-03 09:00:00,4839,9,3,8,0,0.7071067811865476,-0.7071067811865475,-0.4999999999999998,-0.8660254037844388,0,0,0,1,High,0.515308698534729,0.7948839707919074,0,0,0,0,0,1,0,0,0,0,0
No Holiday,286.79,0.0,0.0,90,moderate rain,2017-08-03 10:00:00,4365,10,3,8,0,0.49999999999999994,-0.8660254037844387,-0.4999999999999998,-0.8660254037844388,0,0,0,0,High,0.43505812818848727,0.5563254497956867,0,0,0,0,0,0,1,0,0,0,0
No Holiday,286.79,0.0,0.0,90,light intensity drizzle,2017-08-03 10:00:00,4365,10,3,8,0,0.49999999999999994,-0.8660254037844387,-0.4999999999999998,-0.8660254037844388,0,0,0,0,High,0.43505812818848727,0.5563254497956867,0,0,1,0,0,0,0,0,0,0,0
No Holiday,286.08,0.0,0.0,90,light intensity drizzle,2017-08-03 11:00:00,4693,11,3,8,0,0.258819045102521,-0.9659258262890682,-0.4999999999999998,-0.8660254037844388,0,0,0,0,High,0.37919743706511905,0.7214039200209196,0,0,1,0,0,0,0,0,0,0,0
No Holiday,286.08,0.0,0.0,90,moderate rain,2017-08-03 11:00:00,4693,11,3,8,0,0.258819045102521,-0.9659258262890682,-0.4999999999999998,-0.8660254037844388,0,0,0,0,High,0.37919743706511905,0.7214039200209196,0,0,0,0,0,0,1,0,0,0,0
No Holiday,286.22,0.0,0.0,90,moderate rain,2017-08-03 12:00:00,5009,12,3,8,0,1.2246467991473532e-16,-1.0,-0.4999999999999998,-0.8660254037844388,0,0,0,0,Severe,0.3902122212302931,0.8804429340184,0,0,0,0,0,0,1,0,0,0,0
No Holiday,286.22,0.0,0.0,90,mist,2017-08-03 12:00:00,5009,12,3,8,0,1.2246467991473532e-16,-1.0,-0.4999999999999998,-0.8660254037844388,0,0,0,0,Severe,0.3902122212302931,0.8804429340184,0,0,0,0,0,1,0,0,0,0,0
No Holiday,286.22,0.0,0.0,90,light intensity drizzle,2017-08-03 12:00:00,5009,12,3,8,0,1.2246467991473532e-16,-1.0,-0.4999999999999998,-0.8660254037844388,0,0,0,0,Severe,0.3902122212302931,0.8804429340184,0,0,1,0,0,0,0,0,0,0,0
No Holiday,285.93,0.0,0.0,90,light rain,2017-08-03 13:00:00,5104,13,3,8,0,-0.2588190451025208,-0.9659258262890683,-0.4999999999999998,-0.8660254037844388,0,0,0,0,Severe,0.367395882602438,0.9282552958214401,0,0,0,0,0,0,1,0,0,0,0
No Holiday,285.93,0.0,0.0,90,mist,2017-08-03 13:00:00,5104,13,3,8,0,-0.2588190451025208,-0.9659258262890683,-0.4999999999999998,-0.8660254037844388,0,0,0,0,Severe,0.367395882602438,0.9282552958214401,0,0,0,0,0,1,0,0,0,0,0
No Holiday,285.93,0.0,0.0,90,drizzle,2017-08-03 13:00:00,5104,13,3,8,0,-0.2588190451025208,-0.9659258262890683,-0.4999999999999998,-0.8660254037844388,0,0,0,0,Severe,0.367395882602438,0.9282552958214401,0,0,1,0,0,0,0,0,0,0,0
No Holiday,286.43,0.0,0.0,90,light intensity drizzle,2017-08-03 14:00:00,5447,14,3,8,0,-0.4999999999999998,-0.8660254037844388,-0.4999999999999998,-0.8660254037844388,0,0,0,0,Severe,0.4067343974780474,1.1008830863313634,0,0,1,0,0,0,0,0,0,0,0
No Holiday,286.43,0.0,0.0,90,mist,2017-08-03 14:00:00,5447,14,3,8,0,-0.4999999999999998,-0.8660254037844388,-0.4999999999999998,-0.8660254037844388,0,0,0,0,Severe,0.4067343974780474,1.1008830863313634,0,0,0,0,0,1,0,0,0,0,0
No Holiday,286.43,0.0,0.0,90,light rain,2017-08-03 14:00:00,5447,14,3,8,0,-0.4999999999999998,-0.8660254037844388,-0.4999999999999998,-0.8660254037844388,0,0,0,0,Severe,0.4067343974780474,1.1008830863313634,0,0,0,0,0,0,1,0,0,0,0
No Holiday,286.28,0.0,0.0,90,light rain,2017-08-03 15:00:00,5861,15,3,8,0,-0.7071067811865471,-0.7071067811865479,-0.4999999999999998,-0.8660254037844388,0,0,0,1,Severe,0.3949328430153619,1.309244326188822,0,0,0,0,0,0,1,0,0,0,0
No Holiday,286.28,0.0,0.0,90,mist,2017-08-03 15:00:00,5861,15,3,8,0,-0.7071067811865471,-0.7071067811865479,-0.4999999999999998,-0.8660254037844388,0,0,0,1,Severe,0.3949328430153619,1.309244326188822,0,0,0,0,0,1,0,0,0,0,0
No Holiday,286.28,0.0,0.0,90,drizzle,2017-08-03 15:00:00,5861,15,3,8,0,-0.7071067811865471,-0.7071067811865479,-0.4999999999999998,-0.8660254037844388,0,0,0,1,Severe,0.3949328430153619,1.309244326188822,0,0,1,0,0,0,0,0,0,0,0
No Holiday,286.15,0.0,0.0,90,mist,2017-08-03 16:00:00,6587,16,3,8,0,-0.8660254037844384,-0.5000000000000004,-0.4999999999999998,-0.8660254037844388,0,0,0,1,Severe,0.3847048291477038,1.6746314279678438,0,0,0,0,0,1,0,0,0,0,0
No Holiday,286.15,0.0,0.0,90,moderate rain,2017-08-03 16:00:00,6587,16,3,8,0,-0.8660254037844384,-0.5000000000000004,-0.4999999999999998,-0.8660254037844388,0,0,0,1,Severe,0.3847048291477038,1.6746314279678438,0,0,0,0,0,0,1,0,0,0,0
No Holiday,286.15,0.0,0.0,90,drizzle,2017-08-03 16:00:00,6587,16,3,8,0,-0.8660254037844384,-0.5000000000000004,-0.4999999999999998,-0.8660254037844388,0,0,0,1,Severe,0.3847048291477038,1.6746314279678438,0,0,1,0,0,0,0,0,0,0,0
No Holiday,286.35,0.0,0.0,90,light rain,2017-08-03 17:00:00,6060,17,3,8,0,-0.9659258262890683,-0.25881904510252063,-0.4999999999999998,-0.8660254037844388,0,0,0,1,Severe,0.4004402350979512,1.4093986419657165,0,0,0,0,0,0,1,0,0,0,0
No Holiday,286.35,0.0,0.0,90,mist,2017-08-03 17:00:00,6060,17,3,8,0,-0.9659258262890683,-0.25881904510252063,-0.4999999999999998,-0.8660254037844388,0,0,0,1,Severe,0.4004402350979512,1.4093986419657165,0,0,0,0,0,1,0,0,0,0,0
No Holiday,286.62,0.0,0.0,90,overcast clouds,2017-08-03 18:00:00,4746,18,3,8,0,-1.0,-1.8369701987210297e-16,-0.4999999999999998,-0.8660254037844388,0,0,0,1,High,0.4216830331307788,0.7480781850268261,0,1,0,0,0,0,0,0,0,0,0
No Holiday,286.75,0.0,0.0,90,moderate rain,2017-08-03 19:00:00,3430,19,3,8,0,-0.9659258262890684,0.2588190451025203,-0.4999999999999998,-0.8660254037844388,0,0,0,0,High,0.4319110469984369,0.08575115204997699,0,0,0,0,0,0,1,0,0,0,0
No Holiday,286.42,0.0,0.0,90,light rain,2017-08-03 20:00:00,3123,20,3,8,0,-0.8660254037844386,0.5000000000000001,-0.4999999999999998,-0.8660254037844388,0,0,0,0,Medium,0.40594762718053595,-0.06875826977668917,0,0,0,0,0,0,1,0,0,0,0
No Holiday,286.28,0.0,0.0,90,light rain,2017-08-03 21:00:00,3816,21,3,8,0,-0.7071067811865477,0.7071067811865474,-0.4999999999999998,-0.8660254037844388,0,0,0,0,High,0.3949328430153619,0.2800203273760133,0,0,0,0,0,0,1,0,0,0,0
No Holiday,285.95,0.0,0.0,75,light rain,2017-08-03 22:00:00,2423,22,3,8,0,-0.5000000000000004,0.8660254037844384,-0.4999999999999998,-0.8660254037844388,0,0,0,0,Medium,0.36896942319746096,-0.4210598830622472,0,0,0,0,0,0,1,0,0,0,0
No Holiday,285.41,0.0,0.0,75,light rain,2017-08-03 23:00:00,1642,23,3,8,0,-0.25881904510252157,0.9659258262890681,-0.4999999999999998,-0.8660254037844388,0,0,0,0,Medium,0.3264838271318056,-0.8141278258851341,0,0,0,0,0,0,1,0,0,0,0
No Holiday,285.35,0.0,0.0,90,light rain,2017-08-04 00:00:00,801,0,4,8,0,0.0,1.0,-0.4999999999999998,-0.8660254037844388,0,0,0,0,Low,0.3217632053467323,-1.237393049846783,0,0,0,0,0,0,1,0,0,0,0
No Holiday,285.22,0.0,0.0,90,light rain,2017-08-04 01:00:00,434,1,4,8,0,0.25881904510252074,0.9659258262890683,-0.4999999999999998,-0.8660254037844388,0,0,0,0,Low,0.3115351914790742,-1.4220997528122115,0,0,0,0,0,0,1,0,0,0,0
No Holiday,285.22,0.0,0.0,90,light intensity drizzle,2017-08-04 02:00:00,333,2,4,8,0,0.49999999999999994,0.8660254037844387,-0.4999999999999998,-0.8660254037844388,0,0,0,0,Low,0.3115351914790742,-1.4729318427291276,0,0,1,0,0,0,0,0,0,0,0
No Holiday,285.22,0.0,0.0,90,light rain,2017-08-04 02:00:00,333,2,4,8,0,0.49999999999999994,0.8660254037844387,-0.4999999999999998,-0.8660254037844388,0,0,0,0,Low,0.3115351914790742,-1.4729318427291276,0,0,0,0,0,0,1,0,0,0,0
No Holiday,285.61,0.0,0.0,90,overcast clouds,2017-08-04 03:00:00,366,3,4,8,0,0.7071067811865475,0.7071067811865476,-0.4999999999999998,-0.8660254037844388,0,0,0,0,Low,0.3422192330820485,-1.4563233381028085,0,1,0,0,0,0,0,0,0,0,0
No Holiday,285.93,0.0,0.0,75,broken clouds,2017-08-04 04:00:00,868,4,4,8,0,0.8660254037844386,0.5000000000000001,-0.4999999999999998,-0.8660254037844388,0,0,0,0,Low,0.367395882602438,-1.2036727525751654,0,1,0,0,0,0,0,0,0,0,0
No Holiday,285.61,0.0,0.0,75,broken clouds,2017-08-04 05:00:00,2802,5,4,8,0,0.9659258262890683,0.25881904510252074,-0.4999999999999998,-0.8660254037844388,0,0,0,0,Medium,0.3422192330820485,-0.2303137238690665,0,1,0,0,0,0,0,0,0,0,0
No Holiday,285.41,0.0,0.0,75,broken clouds,2017-08-04 06:00:00,5426,6,4,8,0,1.0,6.123233995736766e-17,-0.4999999999999998,-0.8660254037844388,0,0,0,0,Severe,0.3264838271318056,1.0903140379327967,0,1,0,0,0,0,0,0,0,0,0
No Holiday,285.61,0.0,0.0,75,broken clouds,2017-08-04 07:00:00,6175,7,4,8,0,0.9659258262890683,-0.25881904510252063,-0.4999999999999998,-0.8660254037844388,0,0,0,1,Severe,0.3422192330820485,1.4672767641483437,0,1,0,0,0,0,0,0,0,0,0
No Holiday,286.15,0.0,0.0,40,scattered clouds,2017-08-04 08:00:00,5350,8,4,8,0,0.8660254037844387,-0.49999999999999983,-0.4999999999999998,-0.8660254037844388,0,0,0,1,Severe,0.3847048291477038,1.0520641484903648,0,1,0,0,0,0,0,0,0,0,0
No Holiday,287.36,0.0,0.0,90,overcast clouds,2017-08-04 09:00:00,4778,9,4,8,0,0.7071067811865476,-0.7071067811865475,-0.4999999999999998,-0.8660254037844388,0,0,0,1,High,0.4799040351466815,0.7641834016341659,0,1,0,0,0,0,0,0,0,0,0
No Holiday,289.86,0.0,0.0,20,few clouds,2017-08-04 10:00:00,4517,10,4,8,0,0.49999999999999994,-0.8660254037844387,-0.4999999999999998,-0.8660254037844388,0,0,0,0,High,0.6765966095247287,0.6328252286805507,0,1,0,0,0,0,0,0,0,0,0
No Holiday,291.75,0.0,0.0,1,sky is clear,2017-08-04 11:00:00,4954,11,4,8,0,0.258819045102521,-0.9659258262890682,-0.4999999999999998,-0.8660254037844388,0,0,0,0,Severe,0.8252961957545312,0.8527620929745348,1,0,0,0,0,0,0,0,0,0,0
No Holiday,293.82,0.0,0.0,40,scattered clouds,2017-08-04 12:00:00,5189,12,4,8,0,1.2246467991473532e-16,-1.0,-0.4999999999999998,-0.8660254037844388,0,0,0,0,Severe,0.9881576473395537,0.9710347774346864,0,1,0,0,0,0,0,0,0,0,0
No Holiday,295.08,0.0,0.0,40,scattered clouds,2017-08-04 13:00:00,5206,13,4,8,0,-0.2588190451025208,-0.9659258262890683,-0.4999999999999998,-0.8660254037844388,0,0,0,0,Severe,1.0872907048260887,0.9795906737573357,0,1,0,0,0,0,0,0,0,0,0
No Holiday,296.36,0.0,0.0,75,broken clouds,2017-08-04 14:00:00,5563,14,4,8,0,-0.4999999999999998,-0.8660254037844388,-0.4999999999999998,-0.8660254037844388,0,0,0,0,Severe,1.1879973029076512,1.1592644965329701,0,1,0,0,0,0,0,0,0,0,0
No Holiday,296.95,0.0,0.0,75,broken clouds,2017-08-04 15:00:00,5890,15,4,8,0,-0.7071067811865471,-0.7071067811865479,-0.4999999999999998,-0.8660254037844388,0,0,0,1,Severe,1.2344167504608683,1.3238396787392237,0,1,0,0,0,0,0,0,0,0,0
No Holiday,297.58,0.0,0.0,40,scattered clouds,2017-08-04 16:00:00,6066,16,4,8,0,-0.8660254037844384,-0.5000000000000004,-0.4999999999999998,-0.8660254037844388,0,0,0,1,Severe,1.283983279204136,1.4124183700795927,0,1,0,0,0,0,0,0,0,0,0
No Holiday,297.36,0.0,0.0,40,scattered clouds,2017-08-04 17:00:00,5292,17,4,8,0,-0.9659258262890683,-0.25881904510252063,-0.4999999999999998,-0.8660254037844388,0,0,0,1,Severe,1.26667433265887,1.0228734433895614,0,1,0,0,0,0,0,0,0,0,0
No Holiday,297.65,0.0,0.0,40,scattered clouds,2017-08-04 18:00:00,4534,18,4,8,0,-1.0,-1.8369701987210297e-16,-0.4999999999999998,-0.8660254037844388,0,0,0,1,High,1.2894906712867207,0.6413811250032,0,1,0,0,0,0,0,0,0,0,0
No Holiday,296.72,0.0,0.0,40,heavy intensity rain,2017-08-04 19:00:00,3808,19,4,8,0,-0.9659258262890684,0.2588190451025203,-0.4999999999999998,-0.8660254037844388,0,0,0,0,High,1.2163210336180912,0.2759940232241783,0,0,0,0,0,0,1,0,0,0,0
No Holiday,295.72,0.0,0.0,40,scattered clouds,2017-08-04 20:00:00,3206,20,4,8,0,-0.8660254037844386,0.5000000000000001,-0.4999999999999998,-0.8660254037844388,0,0,0,0,Medium,1.1376440038668723,-0.026985364201401577,0,1,0,0,0,0,0,0,0,0,0
No Holiday,293.02,0.0,0.0,75,broken clouds,2017-08-04 21:00:00,3216,21,4,8,0,-0.7071067811865477,0.7071067811865474,-0.4999999999999998,-0.8660254037844388,0,0,0,0,Medium,0.9252160235385777,-0.02195248401160789,0,1,0,0,0,0,0,0,0,0,0
No Holiday,291.15,0.0,0.0,40,scattered clouds,2017-08-04 22:00:00,3001,22,4,8,0,-0.5000000000000004,0.8660254037844384,-0.4999999999999998,-0.8660254037844388,0,0,0,0,Medium,0.7780899779037981,-0.13015940809217214,0,1,0,0,0,0,0,0,0,0,0
No Holiday,289.22,0.0,0.0,1,sky is clear,2017-08-04 23:00:00,2423,23,4,8,0,-0.25881904510252157,0.9659258262890681,-0.4999999999999998,-0.8660254037844388,0,0,0,0,Medium,0.6262433104839497,-0.4210598830622472,1,0,0,0,0,0,0,0,0,0,0
No Holiday,288.51,0.0,0.0,1,sky is clear,2017-08-05 00:00:00,1472,0,5,8,1,0.0,1.0,-0.4999999999999998,-0.8660254037844388,0,0,0,0,Medium,0.5703826193605814,-0.8996867891116268,1,0,0,0,0,0,0,0,0,0,0
No Holiday,287.86,0.0,0.0,1,sky is clear,2017-08-05 01:00:00,882,1,5,8,1,0.25881904510252074,0.9659258262890683,-0.4999999999999998,-0.8660254037844388,0,0,0,0,Low,0.5192425500222909,-1.1966267203094543,1,0,0,0,0,0,0,0,0,0,0
No Holiday,287.29,0.0,0.0,1,sky is clear,2017-08-05 02:00:00,546,2,5,8,1,0.49999999999999994,0.8660254037844387,-0.4999999999999998,-0.8660254037844388,0,0,0,0,Low,0.47439664306409673,-1.365731494686522,1,0,0,0,0,0,0,0,0,0,0
No Holiday,286.51,0.0,0.0,1,sky is clear,2017-08-05 03:00:00,414,3,5,8,1,0.7071067811865475,0.7071067811865476,-0.4999999999999998,-0.8660254037844388,0,0,0,0,Low,0.4130285598581437,-1.4321655131917987,1,0,0,0,0,0,0,0,0,0,0
No Holiday,285.72,0.0,0.0,1,sky is clear,2017-08-05 04:00:00,468,4,5,8,1,0.8660254037844386,0.5000000000000001,-0.4999999999999998,-0.8660254037844388,0,0,0,0,Low,0.3508737063546837,-1.4049879601669129,1,0,0,0,0,0,0,0,0,0,0
No Holiday,285.01,0.0,0.0,1,sky is clear,2017-08-05 05:00:00,880,5,5,8,1,0.9659258262890683,0.25881904510252074,-0.4999999999999998,-0.8660254037844388,0,0,0,0,Low,0.2950130152313154,-1.197633296347413,1,0,0,0,0,0,0,0,0,0,0
No Holiday,284.72,0.0,0.0,1,mist,2017-08-05 06:00:00,1431,6,5,8,1,1.0,6.123233995736766e-17,-0.4999999999999998,-0.8660254037844388,0,0,0,0,Medium,0.2721966766034648,-0.9203215978897809,0,0,0,0,0,1,0,0,0,0,0
No Holiday,284.68,0.0,0.0,20,mist,2017-08-05 07:00:00,1940,7,5,8,1,0.9659258262890683,-0.25881904510252063,-0.4999999999999998,-0.8660254037844388,0,0,0,1,Medium,0.26904959541341444,-0.6641479962292822,0,0,0,0,0,1,0,0,0,0,0
No Holiday,286.22,0.0,0.0,1,sky is clear,2017-08-05 08:00:00,2647,8,5,8,1,0.8660254037844387,-0.49999999999999983,-0.4999999999999998,-0.8660254037844388,0,0,0,1,Medium,0.3902122212302931,-0.30832336681086864,1,0,0,0,0,0,0,0,0,0,0
No Holiday,289.08,0.0,0.0,1,sky is clear,2017-08-05 09:00:00,3649,9,5,8,1,0.7071067811865476,-0.7071067811865475,-0.4999999999999998,-0.8660254037844388,0,0,0,1,High,0.6152285263187756,0.1959712282064587,1,0,0,0,0,0,0,0,0,0,0
No Holiday,291.5,0.0,0.0,1,sky is clear,2017-08-05 10:00:00,4049,10,5,8,1,0.49999999999999994,-0.8660254037844387,-0.4999999999999998,-0.8660254037844388,0,0,0,0,High,0.8056269383167265,0.39728643579820616,1,0,0,0,0,0,0,0,0,0,0
No Holiday,293.61,0.0,0.0,75,broken clouds,2017-08-05 11:00:00,4143,11,5,8,1,0.258819045102521,-0.9659258262890682,-0.4999999999999998,-0.8660254037844388,0,0,0,0,High,0.9716354710917994,0.4445955095822668,0,1,0,0,0,0,0,0,0,0,0
No Holiday,294.94,0.0,0.0,75,broken clouds,2017-08-05 12:00:00,4535,12,5,8,1,1.2246467991473532e-16,-1.0,-0.4999999999999998,-0.8660254037844388,0,0,0,0,High,1.0762759206609191,0.6418844130221794,0,1,0,0,0,0,0,0,0,0,0
No Holiday,296.48,0.0,0.0,75,broken clouds,2017-08-05 13:00:00,4378,13,5,8,1,-0.2588190451025208,-0.9659258262890683,-0.4999999999999998,-0.8660254037844388,0,0,0,0,High,1.197438546477798,0.5628681940424184,0,1,0,0,0,0,0,0,0,0,0
No Holiday,297.15,0.0,0.0,1,sky is clear,2017-08-05 14:00:00,4512,14,5,8,1,-0.4999999999999998,-0.8660254037844388,-0.4999999999999998,-0.8660254037844388,0,0,0,0,High,1.2501521564111113,0.6303087885856539,1,0,0,0,0,0,0,0,0,0,0
No Holiday,297.62,0.0,0.0,75,broken clouds,2017-08-05 15:00:00,4480,15,5,8,1,-0.7071067811865471,-0.7071067811865479,-0.4999999999999998,-0.8660254037844388,0,0,0,1,High,1.2871303603941862,0.614203571978314,0,1,0,0,0,0,0,0,0,0,0
No Holiday,297.08,0.0,0.0,90,light rain,2017-08-05 16:00:00,4586,16,5,8,1,-0.8660254037844384,-0.5000000000000004,-0.4999999999999998,-0.8660254037844388,0,0,0,1,High,1.2446447643285266,0.6675521019901272,0,0,0,0,0,0,1,0,0,0,0
No Holiday,297.23,0.0,0.0,75,proximity shower rain,2017-08-05 17:00:00,4555,17,5,8,1,-0.9659258262890683,-0.25881904510252063,-0.4999999999999998,-0.8660254037844388,0,0,0,1,High,1.256446318791212,0.6519501734017666,0,0,0,0,0,0,1,0,0,0,0
No Holiday,295.72,0.0,0.0,75,proximity thunderstorm,2017-08-05 18:00:00,4065,18,5,8,1,-1.0,-1.8369701987210297e-16,-0.4999999999999998,-0.8660254037844388,0,0,0,1,High,1.1376440038668723,0.40533904410187604,0,0,0,0,0,0,0,0,0,0,1
No Holiday,295.72,0.0,0.0,75,proximity shower rain,2017-08-05 18:00:00,4065,18,5,8,1,-1.0,-1.8369701987210297e-16,-0.4999999999999998,-0.8660254037844388,0,0,0,1,High,1.1376440038668723,0.40533904410187604,0,0,0,0,0,0,1,0,0,0,0
No Holiday,294.87,0.0,0.0,90,proximity shower rain,2017-08-05 19:00:00,3569,19,5,8,1,-0.9659258262890684,0.2588190451025203,-0.4999999999999998,-0.8660254037844388,0,0,0,0,High,1.0707685285783344,0.15570818668810923,0,0,0,0,0,0,1,0,0,0,0
