holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume
No Holiday,299.65,0.0,0.0,90,Rain,light rain,2017-09-15 16:00:00,6511
No Holiday,299.65,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-09-15 16:00:00,6511
No Holiday,300.15,0.0,0.0,1,Clear,sky is clear,2017-09-15 17:00:00,5700
No Holiday,300.5,0.0,0.0,40,Thunderstorm,proximity thunderstorm,2017-09-15 18:00:00,4993
No Holiday,299.69,0.0,0.0,1,Clear,sky is clear,2017-09-15 19:00:00,4224
No Holiday,298.48,0.0,0.0,1,Clear,sky is clear,2017-09-15 20:00:00,3496
No Holiday,297.55,0.0,0.0,75,Clouds,broken clouds,2017-09-15 21:00:00,3065
No Holiday,297.58,0.0,0.0,1,Clear,sky is clear,2017-09-15 22:00:00,3079
No Holiday,297.01,0.0,0.0,1,Clear,sky is clear,2017-09-15 23:00:00,2496
No Holiday,297.29,0.0,0.0,75,Clouds,broken clouds,2017-09-16 00:00:00,1397
No Holiday,297.43,0.0,0.0,1,Clear,sky is clear,2017-09-16 01:00:00,877
No Holiday,297.48,0.0,0.0,1,Thunderstorm,proximity thunderstorm,2017-09-16 02:00:00,596
No Holiday,297.15,0.0,0.0,1,Rain,light rain,2017-09-16 03:00:00,443
No Holiday,296.95,0.0,0.0,1,Clear,sky is clear,2017-09-16 04:00:00,434
No Holiday,296.88,0.0,0.0,1,Thunderstorm,proximity thunderstorm,2017-09-16 05:00:00,828
No Holiday,296.88,0.0,0.0,1,Rain,light rain,2017-09-16 05:00:00,828
No Holiday,295.94,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-09-16 06:00:00,1487
No Holiday,295.15,0.0,0.0,90,Rain,proximity shower rain,2017-09-16 07:00:00,2174
No Holiday,294.55,0.0,0.0,90,Rain,moderate rain,2017-09-16 08:00:00,3009
No Holiday,294.55,0.0,0.0,90,Drizzle,light intensity drizzle,2017-09-16 08:00:00,3009
No Holiday,294.55,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-09-16 08:00:00,3009
No Holiday,293.95,0.0,0.0,1,Mist,mist,2017-09-16 09:00:00,3853
No Holiday,295.06,0.0,0.0,75,Clouds,broken clouds,2017-09-16 10:00:00,4322
No Holiday,294.82,0.0,0.0,75,Clouds,broken clouds,2017-09-16 11:00:00,4792
No Holiday,295.36,0.0,0.0,75,Clouds,broken clouds,2017-09-16 12:00:00,5190
No Holiday,294.42,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-09-16 13:00:00,5169
No Holiday,294.82,0.0,0.0,40,Clouds,scattered clouds,2017-09-16 14:00:00,4544
No Holiday,295.16,0.0,0.0,90,Clouds,overcast clouds,2017-09-16 15:00:00,4334
No Holiday,294.88,0.0,0.0,75,Clouds,broken clouds,2017-09-16 16:00:00,4687
No Holiday,294.68,0.0,0.0,90,Mist,mist,2017-09-16 17:00:00,4582
No Holiday,293.95,0.0,0.0,90,Mist,mist,2017-09-16 18:00:00,3861
No Holiday,293.09,0.0,0.0,40,Drizzle,heavy intensity drizzle,2017-09-16 19:00:00,3477
No Holiday,293.09,0.0,0.0,40,Rain,light rain,2017-09-16 19:00:00,3477
No Holiday,293.09,0.0,0.0,40,Mist,mist,2017-09-16 19:00:00,3477
No Holiday,291.62,0.0,0.0,90,Rain,light rain,2017-09-16 20:00:00,3089
No Holiday,291.62,0.0,0.0,90,Drizzle,drizzle,2017-09-16 20:00:00,3089
No Holiday,290.09,0.0,0.0,90,Rain,light rain,2017-09-16 21:00:00,2929
No Holiday,289.15,0.0,0.0,90,Rain,light rain,2017-09-16 22:00:00,3238
No Holiday,289.15,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-09-16 22:00:00,3238
No Holiday,288.41,0.0,0.0,90,Clouds,overcast clouds,2017-09-16 23:00:00,2540
No Holiday,288.02,0.0,0.0,90,Rain,light rain,2017-09-17 00:00:00,1739
No Holiday,287.44,0.0,0.0,75,Clouds,broken clouds,2017-09-17 01:00:00,951
No Holiday,286.72,0.0,0.0,40,Thunderstorm,proximity thunderstorm,2017-09-17 02:00:00,662
No Holiday,285.88,0.0,0.0,20,Thunderstorm,proximity thunderstorm,2017-09-17 03:00:00,378
No Holiday,285.69,0.0,0.0,1,Clear,sky is clear,2017-09-17 04:00:00,340
No Holiday,284.82,0.0,0.0,1,Clear,sky is clear,2017-09-17 05:00:00,478
No Holiday,284.22,0.0,0.0,1,Clear,sky is clear,2017-09-17 06:00:00,890
No Holiday,283.79,0.0,0.0,1,Clear,sky is clear,2017-09-17 07:00:00,1257
No Holiday,283.28,0.0,0.0,1,Clear,sky is clear,2017-09-17 08:00:00,2065
No Holiday,283.94,0.0,0.0,75,Clouds,broken clouds,2017-09-17 09:00:00,2965
No Holiday,285.15,0.0,0.0,75,Clouds,broken clouds,2017-09-17 10:00:00,3811
No Holiday,286.28,0.0,0.0,75,Clouds,broken clouds,2017-09-17 11:00:00,4372
No Holiday,287.99,0.0,0.0,40,Clouds,scattered clouds,2017-09-17 12:00:00,4568
No Holiday,288.88,0.0,0.0,20,Clouds,few clouds,2017-09-17 13:00:00,4207
No Holiday,290.43,0.0,0.0,20,Clouds,few clouds,2017-09-17 14:00:00,4171
No Holiday,291.01,0.0,0.0,20,Clouds,few clouds,2017-09-17 15:00:00,4506
No Holiday,291.35,0.0,0.0,1,Clear,sky is clear,2017-09-17 16:00:00,4585
No Holiday,291.72,0.0,0.0,40,Clouds,scattered clouds,2017-09-17 17:00:00,4200
No Holiday,291.42,0.0,0.0,1,Clear,sky is clear,2017-09-17 18:00:00,3960
No Holiday,290.42,0.0,0.0,1,Clear,sky is clear,2017-09-17 19:00:00,3471
No Holiday,287.95,0.0,0.0,1,Clear,sky is clear,2017-09-17 20:00:00,2912
No Holiday,285.09,0.0,0.0,1,Clear,sky is clear,2017-09-17 21:00:00,2278
No Holiday,283.79,0.0,0.0,5,Clear,sky is clear,2017-09-17 22:00:00,1697
No Holiday,283.22,0.0,0.0,1,Clear,sky is clear,2017-09-17 23:00:00,1079
No Holiday,282.79,0.0,0.0,1,Clear,sky is clear,2017-09-18 00:00:00,572
No Holiday,283.55,0.0,0.0,40,Rain,moderate rain,2017-09-18 01:00:00,338
No Holiday,284.48,0.0,0.0,40,Rain,light rain,2017-09-18 02:00:00,265
No Holiday,284.88,0.0,0.0,40,Drizzle,light intensity drizzle,2017-09-18 03:00:00,308
No Holiday,285.07,0.0,0.0,90,Rain,light rain,2017-09-18 04:00:00,856
No Holiday,285.57,0.0,0.0,75,Rain,light rain,2017-09-18 05:00:00,2997
No Holiday,285.58,0.0,0.0,75,Clouds,broken clouds,2017-09-18 06:00:00,5877
No Holiday,285.43,0.0,0.0,75,Clouds,broken clouds,2017-09-18 07:00:00,6415
No Holiday,285.75,0.0,0.0,90,Rain,light rain,2017-09-18 08:00:00,5641
No Holiday,286.02,0.0,0.0,75,Rain,moderate rain,2017-09-18 09:00:00,5515
No Holiday,286.65,0.0,0.0,75,Rain,moderate rain,2017-09-18 10:00:00,4329
No Holiday,286.22,0.0,0.0,90,Rain,moderate rain,2017-09-18 11:00:00,4349
No Holiday,286.22,0.0,0.0,90,Mist,mist,2017-09-18 11:00:00,4349
No Holiday,286.22,0.0,0.0,90,Drizzle,drizzle,2017-09-18 11:00:00,4349
No Holiday,286.22,0.0,0.0,90,Rain,moderate rain,2017-09-18 12:00:00,4589
No Holiday,286.36,0.0,0.0,90,Rain,heavy intensity rain,2017-09-18 13:00:00,4433
No Holiday,286.15,0.0,0.0,90,Rain,heavy intensity rain,2017-09-18 14:00:00,4778
No Holiday,286.15,0.0,0.0,90,Mist,mist,2017-09-18 14:00:00,4778
No Holiday,286.01,0.0,0.0,90,Rain,heavy intensity rain,2017-09-18 15:00:00,5430
No Holiday,286.01,0.0,0.0,90,Mist,mist,2017-09-18 15:00:00,5430
No Holiday,286.29,0.0,0.0,90,Rain,moderate rain,2017-09-18 16:00:00,6430
No Holiday,286.29,0.0,0.0,90,Drizzle,drizzle,2017-09-18 16:00:00,6430
No Holiday,286.42,0.0,0.0,90,Rain,light rain,2017-09-18 17:00:00,5652
No Holiday,286.42,0.0,0.0,90,Mist,mist,2017-09-18 17:00:00,5652
No Holiday,286.87,0.0,0.0,90,Rain,moderate rain,2017-09-18 18:00:00,4323
No Holiday,286.87,0.0,0.0,90,Mist,mist,2017-09-18 18:00:00,4323
No Holiday,286.95,0.0,0.0,90,Mist,mist,2017-09-18 19:00:00,3147
No Holiday,286.95,0.0,0.0,90,Drizzle,drizzle,2017-09-18 19:00:00,3147
No Holiday,286.89,0.0,0.0,90,Haze,haze,2017-09-18 20:00:00,2696
No Holiday,286.89,0.0,0.0,90,Mist,mist,2017-09-18 20:00:00,2696
No Holiday,286.88,0.0,0.0,90,Mist,mist,2017-09-18 21:00:00,2151
No Holiday,287.15,0.0,0.0,90,Mist,mist,2017-09-18 22:00:00,1493
No Holiday,287.35,0.0,0.0,90,Mist,mist,2017-09-18 23:00:00,951
No Holiday,287.43,0.0,0.0,90,Mist,mist,2017-09-19 00:00:00,513
No Holiday,287.61,0.0,0.0,90,Mist,mist,2017-09-19 01:00:00,317
No Holiday,287.82,0.0,0.0,90,Clouds,overcast clouds,2017-09-19 02:00:00,230
No Holiday,288.29,0.0,0.0,90,Clouds,overcast clouds,2017-09-19 03:00:00,360
No Holiday,288.5,0.0,0.0,90,Clouds,overcast clouds,2017-09-19 04:00:00,876
No Holiday,288.5,0.0,0.0,90,Clouds,overcast clouds,2017-09-19 05:00:00,3119
No Holiday,288.77,0.0,0.0,90,Mist,mist,2017-09-19 06:00:00,5949
No Holiday,288.65,0.0,0.0,20,Mist,mist,2017-09-19 07:00:00,6434
No Holiday,288.86,0.0,0.0,75,Mist,mist,2017-09-19 08:00:00,6071
No Holiday,289.64,0.0,0.0,20,Mist,mist,2017-09-19 09:00:00,5819
No Holiday,289.64,0.0,0.0,20,Fog,fog,2017-09-19 09:00:00,5819
No Holiday,290.72,0.0,0.0,1,Mist,mist,2017-09-19 10:00:00,4557
No Holiday,293.57,0.0,0.0,20,Clouds,few clouds,2017-09-19 11:00:00,4690
No Holiday,294.86,0.0,0.0,75,Clouds,broken clouds,2017-09-19 12:00:00,4867
No Holiday,296.48,0.0,0.0,75,Clouds,broken clouds,2017-09-19 13:00:00,4762
No Holiday,297.36,0.0,0.0,75,Clouds,broken clouds,2017-09-19 14:00:00,5264
No Holiday,298.15,0.0,0.0,75,Clouds,broken clouds,2017-09-19 15:00:00,5823
No Holiday,299.15,0.0,0.0,40,Clouds,scattered clouds,2017-09-19 16:00:00,6741
No Holiday,299.29,0.0,0.0,75,Clouds,broken clouds,2017-09-19 17:00:00,6187
No Holiday,298.29,0.0,0.0,1,Clear,sky is clear,2017-09-19 18:00:00,4618
No Holiday,297.29,0.0,0.0,1,Clear,sky is clear,2017-09-19 19:00:00,3604
No Holiday,296.51,0.0,0.0,75,Clouds,broken clouds,2017-09-19 20:00:00,2977
No Holiday,296.07,0.0,0.0,1,Clear,sky is clear,2017-09-19 21:00:00,2485
No Holiday,295.84,0.0,0.0,40,Clouds,scattered clouds,2017-09-19 22:00:00,1649
No Holiday,295.42,0.0,0.0,75,Clouds,broken clouds,2017-09-19 23:00:00,997
No Holiday,295.15,0.0,0.0,75,Clouds,broken clouds,2017-09-20 00:00:00,632
No Holiday,295.3,0.0,0.0,40,Clouds,scattered clouds,2017-09-20 01:00:00,367
No Holiday,295.23,0.0,0.0,40,Clouds,scattered clouds,2017-09-20 02:00:00,294
No Holiday,294.86,0.0,0.0,90,Thunderstorm,thunderstorm,2017-09-20 03:00:00,350
No Holiday,294.15,0.0,0.0,90,Rain,light rain,2017-09-20 04:00:00,902
No Holiday,294.15,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-09-20 04:00:00,902
No Holiday,293.87,0.0,0.0,1,Rain,light rain,2017-09-20 05:00:00,3117
No Holiday,294.3,0.0,0.0,90,Clouds,overcast clouds,2017-09-20 06:00:00,5922
No Holiday,294.0,0.0,0.0,20,Clouds,few clouds,2017-09-20 07:00:00,6646
No Holiday,293.49,0.0,0.0,20,Clouds,few clouds,2017-09-20 08:00:00,6260
No Holiday,293.62,0.0,0.0,75,Clouds,broken clouds,2017-09-20 09:00:00,5508
No Holiday,293.55,0.0,0.0,90,Clouds,overcast clouds,2017-09-20 10:00:00,4632
No Holiday,293.88,0.0,0.0,40,Clouds,scattered clouds,2017-09-20 11:00:00,4890
No Holiday,294.21,0.0,0.0,40,Clouds,scattered clouds,2017-09-20 12:00:00,5084
No Holiday,294.94,0.0,0.0,1,Clear,sky is clear,2017-09-20 13:00:00,4787
No Holiday,295.81,0.0,0.0,1,Clear,sky is clear,2017-09-20 14:00:00,5210
No Holiday,296.28,0.0,0.0,1,Clear,sky is clear,2017-09-20 15:00:00,5806
No Holiday,296.28,0.0,0.0,20,Clouds,few clouds,2017-09-20 16:00:00,6616
No Holiday,296.28,0.0,0.0,1,Clear,sky is clear,2017-09-20 17:00:00,6046
No Holiday,295.94,0.0,0.0,1,Clear,sky is clear,2017-09-20 18:00:00,4604
No Holiday,294.36,0.0,0.0,5,Clear,sky is clear,2017-09-20 19:00:00,3755
No Holiday,291.95,0.0,0.0,5,Clear,sky is clear,2017-09-20 20:00:00,3262
No Holiday,288.51,0.0,0.0,5,Clear,sky is clear,2017-09-20 21:00:00,2687
No Holiday,287.0,0.0,0.0,1,Clear,sky is clear,2017-09-20 22:00:00,2355
No Holiday,285.92,0.0,0.0,1,Mist,mist,2017-09-20 23:00:00,1961
No Holiday,284.42,0.0,0.0,1,Clear,sky is clear,2017-09-21 00:00:00,686
No Holiday,284.22,0.0,0.0,1,Mist,mist,2017-09-21 01:00:00,404
No Holiday,284.0,0.0,0.0,1,Clear,sky is clear,2017-09-21 02:00:00,297
No Holiday,283.07,0.0,0.0,1,Mist,mist,2017-09-21 03:00:00,340
No Holiday,282.29,0.0,0.0,1,Mist,mist,2017-09-21 04:00:00,907
No Holiday,282.21,0.0,0.0,1,Mist,mist,2017-09-21 05:00:00,3055
No Holiday,282.0,0.0,0.0,1,Mist,mist,2017-09-21 06:00:00,5596
No Holiday,282.08,0.0,0.0,5,Fog,fog,2017-09-21 07:00:00,6133
No Holiday,282.74,0.0,0.0,5,Mist,mist,2017-09-21 08:00:00,6143
No Holiday,286.71,0.0,0.0,1,Clear,sky is clear,2017-09-21 09:00:00,5722
No Holiday,297.01,0.0,0.0,5,Clear,sky is clear,2017-09-21 13:00:00,4378
No Holiday,298.08,0.0,0.0,1,Clear,sky is clear,2017-09-21 14:00:00,4926
No Holiday,299.29,0.0,0.0,5,Clear,sky is clear,2017-09-21 15:00:00,5823
No Holiday,300.15,0.0,0.0,20,Clouds,few clouds,2017-09-21 16:00:00,6899
No Holiday,300.72,0.0,0.0,20,Clouds,few clouds,2017-09-21 17:00:00,6533
No Holiday,300.72,0.0,0.0,1,Clear,sky is clear,2017-09-21 18:00:00,5174
No Holiday,300.01,0.0,0.0,20,Clouds,few clouds,2017-09-21 19:00:00,3929
No Holiday,299.02,0.0,0.0,1,Clear,sky is clear,2017-09-21 20:00:00,3442
No Holiday,298.55,0.0,0.0,75,Clouds,broken clouds,2017-09-21 21:00:00,3936
No Holiday,298.02,0.0,0.0,40,Clouds,scattered clouds,2017-09-21 22:00:00,2423
No Holiday,297.75,0.0,0.0,1,Clear,sky is clear,2017-09-21 23:00:00,1293
No Holiday,297.28,0.0,0.0,1,Clear,sky is clear,2017-09-22 00:00:00,762
No Holiday,297.36,0.0,0.0,1,Clear,sky is clear,2017-09-22 01:00:00,505
No Holiday,297.58,0.0,0.0,1,Clear,sky is clear,2017-09-22 02:00:00,311
No Holiday,297.22,0.0,0.0,1,Clear,sky is clear,2017-09-22 03:00:00,370
No Holiday,296.94,0.0,0.0,1,Clear,sky is clear,2017-09-22 04:00:00,865
No Holiday,296.58,0.0,0.0,1,Clear,sky is clear,2017-09-22 05:00:00,2924
No Holiday,296.51,0.0,0.0,1,Thunderstorm,thunderstorm,2017-09-22 06:00:00,5747
No Holiday,296.43,0.0,0.0,75,Rain,proximity shower rain,2017-09-22 07:00:00,6778
No Holiday,296.43,0.0,0.0,75,Thunderstorm,thunderstorm with rain,2017-09-22 07:00:00,6778
No Holiday,296.29,0.0,0.0,90,Rain,proximity shower rain,2017-09-22 08:00:00,5971
No Holiday,296.29,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-09-22 08:00:00,5971
No Holiday,296.46,0.0,0.0,90,Rain,proximity shower rain,2017-09-22 09:00:00,4910
No Holiday,296.46,0.0,0.0,90,Mist,mist,2017-09-22 09:00:00,4910
No Holiday,297.43,0.0,0.0,75,Mist,mist,2017-09-22 10:00:00,4703
No Holiday,297.43,0.0,0.0,75,Rain,light rain,2017-09-22 10:00:00,4703
No Holiday,299.21,0.0,0.0,75,Mist,mist,2017-09-22 11:00:00,4979
No Holiday,301.14,0.0,0.0,20,Clouds,few clouds,2017-09-22 12:00:00,5319
No Holiday,302.61,0.0,0.0,40,Clouds,scattered clouds,2017-09-22 13:00:00,5268
No Holiday,304.15,0.0,0.0,1,Clear,sky is clear,2017-09-22 14:00:00,5481
No Holiday,305.51,0.0,0.0,1,Clear,sky is clear,2017-09-22 15:00:00,5829
No Holiday,306.28,0.0,0.0,40,Clouds,scattered clouds,2017-09-22 16:00:00,6103
No Holiday,306.58,0.0,0.0,1,Clear,sky is clear,2017-09-22 17:00:00,5502
No Holiday,306.09,0.0,0.0,1,Clear,sky is clear,2017-09-22 18:00:00,4844
No Holiday,304.82,0.0,0.0,40,Clouds,scattered clouds,2017-09-22 19:00:00,4199
No Holiday,303.29,0.0,0.0,40,Clouds,scattered clouds,2017-09-22 20:00:00,3471
No Holiday,302.22,0.0,0.0,1,Clear,sky is clear,2017-09-22 21:00:00,3144
No Holiday,301.44,0.0,0.0,40,Clouds,scattered clouds,2017-09-22 22:00:00,3054
No Holiday,300.96,0.0,0.0,1,Clear,sky is clear,2017-09-22 23:00:00,2200
No Holiday,300.49,0.0,0.0,1,Clear,sky is clear,2017-09-23 00:00:00,1330
No Holiday,299.86,0.0,0.0,1,Clear,sky is clear,2017-09-23 01:00:00,949
No Holiday,299.28,0.0,0.0,1,Clear,sky is clear,2017-09-23 02:00:00,581
No Holiday,298.65,0.0,0.0,1,Clear,sky is clear,2017-09-23 03:00:00,440
No Holiday,298.08,0.0,0.0,1,Clear,sky is clear,2017-09-23 04:00:00,455
No Holiday,297.82,0.0,0.0,1,Clear,sky is clear,2017-09-23 05:00:00,858
No Holiday,296.88,0.0,0.0,1,Clear,sky is clear,2017-09-23 06:00:00,1430
No Holiday,295.86,0.0,0.0,40,Clouds,scattered clouds,2017-09-23 07:00:00,2302
No Holiday,295.65,0.0,0.0,75,Clouds,broken clouds,2017-09-23 08:00:00,3427
No Holiday,296.43,0.0,0.0,75,Clouds,broken clouds,2017-09-23 09:00:00,3902
No Holiday,298.08,0.0,0.0,75,Clouds,broken clouds,2017-09-23 10:00:00,4394
No Holiday,299.46,0.0,0.0,40,Clouds,scattered clouds,2017-09-23 11:00:00,5116
No Holiday,300.56,0.0,0.0,1,Clear,sky is clear,2017-09-23 12:00:00,5009
No Holiday,301.46,0.0,0.0,75,Clouds,broken clouds,2017-09-23 13:00:00,4816
No Holiday,302.07,0.0,0.0,20,Clouds,few clouds,2017-09-23 14:00:00,4791
No Holiday,302.9,0.0,0.0,40,Clouds,scattered clouds,2017-09-23 15:00:00,4473
No Holiday,303.79,0.0,0.0,1,Clear,sky is clear,2017-09-23 16:00:00,4796
No Holiday,303.24,0.0,0.0,75,Clouds,broken clouds,2017-09-23 17:00:00,5159
No Holiday,302.15,0.0,0.0,1,Clear,sky is clear,2017-09-23 18:00:00,4529
No Holiday,300.74,0.0,0.0,75,Haze,haze,2017-09-23 19:00:00,4416
No Holiday,300.74,0.0,0.0,75,Rain,moderate rain,2017-09-23 19:00:00,4416
No Holiday,299.16,0.0,0.0,75,Haze,haze,2017-09-23 20:00:00,4016
No Holiday,298.31,0.0,0.0,90,Clouds,overcast clouds,2017-09-23 21:00:00,3196
No Holiday,298.61,0.0,0.0,1,Clear,sky is clear,2017-09-23 22:00:00,3192
No Holiday,296.92,0.0,0.0,40,Clouds,scattered clouds,2017-09-23 23:00:00,2258
No Holiday,295.74,0.0,0.0,1,Clear,sky is clear,2017-09-24 00:00:00,1361
No Holiday,294.99,0.0,0.0,1,Clear,sky is clear,2017-09-24 01:00:00,873
No Holiday,294.65,0.0,0.0,1,Clear,sky is clear,2017-09-24 02:00:00,649
No Holiday,293.91,0.0,0.0,1,Mist,mist,2017-09-24 03:00:00,412
No Holiday,294.07,0.0,0.0,1,Mist,mist,2017-09-24 04:00:00,362
No Holiday,294.57,0.0,0.0,1,Clear,sky is clear,2017-09-24 05:00:00,501
No Holiday,294.4,0.0,0.0,1,Clear,sky is clear,2017-09-24 06:00:00,999
No Holiday,293.31,0.0,0.0,20,Mist,mist,2017-09-24 07:00:00,1457
No Holiday,293.38,0.0,0.0,40,Clouds,scattered clouds,2017-09-24 08:00:00,2302
No Holiday,294.73,0.0,0.0,1,Clear,sky is clear,2017-09-24 09:00:00,3460
No Holiday,296.32,0.0,0.0,40,Clouds,scattered clouds,2017-09-24 10:00:00,4689
No Holiday,298.68,0.0,0.0,75,Clouds,broken clouds,2017-09-24 11:00:00,4745
No Holiday,301.91,0.0,0.0,75,Clouds,broken clouds,2017-09-24 12:00:00,4386
No Holiday,303.07,0.0,0.0,40,Clouds,scattered clouds,2017-09-24 13:00:00,4329
No Holiday,304.07,0.0,0.0,40,Clouds,scattered clouds,2017-09-24 14:00:00,4320
No Holiday,304.15,0.0,0.0,75,Clouds,broken clouds,2017-09-24 15:00:00,4477
No Holiday,304.23,0.0,0.0,75,Clouds,broken clouds,2017-09-24 16:00:00,4397
No Holiday,304.15,0.0,0.0,75,Clouds,broken clouds,2017-09-24 17:00:00,4287
No Holiday,303.61,0.0,0.0,1,Clear,sky is clear,2017-09-24 18:00:00,3963
No Holiday,302.34,0.0,0.0,75,Clouds,broken clouds,2017-09-24 19:00:00,3910
No Holiday,298.3,0.0,0.0,90,Rain,light rain,2017-09-24 20:00:00,3182
No Holiday,296.21,0.0,0.0,40,Rain,moderate rain,2017-09-24 21:00:00,2253
No Holiday,295.61,0.0,0.0,90,Rain,light rain,2017-09-24 22:00:00,1717
No Holiday,294.86,0.0,0.0,75,Rain,moderate rain,2017-09-24 23:00:00,2973
No Holiday,294.46,0.0,0.0,90,Rain,moderate rain,2017-09-25 00:00:00,935
No Holiday,293.21,0.0,0.0,75,Rain,light rain,2017-09-25 01:00:00,396
No Holiday,293.21,0.0,0.0,75,Drizzle,light intensity drizzle,2017-09-25 01:00:00,396
No Holiday,292.79,0.0,0.0,40,Rain,light rain,2017-09-25 02:00:00,328
No Holiday,291.61,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-09-25 03:00:00,360
No Holiday,291.61,0.0,0.0,90,Rain,moderate rain,2017-09-25 03:00:00,360
No Holiday,290.75,0.0,0.0,90,Rain,moderate rain,2017-09-25 04:00:00,861
No Holiday,290.75,0.0,0.0,90,Mist,mist,2017-09-25 04:00:00,861
No Holiday,290.75,0.0,0.0,90,Drizzle,light intensity drizzle,2017-09-25 04:00:00,861
No Holiday,290.08,0.0,0.0,90,Rain,heavy intensity rain,2017-09-25 05:00:00,2880
No Holiday,290.08,0.0,0.0,90,Thunderstorm,thunderstorm,2017-09-25 05:00:00,2880
No Holiday,289.48,0.0,0.0,90,Rain,heavy intensity rain,2017-09-25 06:00:00,5527
No Holiday,289.48,0.0,0.0,90,Mist,mist,2017-09-25 06:00:00,5527
No Holiday,289.48,0.0,0.0,90,Thunderstorm,proximity thunderstorm with rain,2017-09-25 06:00:00,5527
No Holiday,288.75,0.0,0.0,90,Rain,heavy intensity rain,2017-09-25 07:00:00,6386
No Holiday,288.35,0.0,0.0,90,Rain,moderate rain,2017-09-25 08:00:00,6299
No Holiday,288.35,0.0,0.0,90,Drizzle,drizzle,2017-09-25 08:00:00,6299
No Holiday,288.01,0.0,0.0,90,Rain,moderate rain,2017-09-25 09:00:00,5085
No Holiday,288.01,0.0,0.0,90,Drizzle,light intensity drizzle,2017-09-25 09:00:00,5085
No Holiday,287.94,0.0,0.0,90,Drizzle,drizzle,2017-09-25 10:00:00,4359
No Holiday,287.94,0.0,0.0,90,Mist,mist,2017-09-25 10:00:00,4359
No Holiday,287.94,0.0,0.0,90,Rain,moderate rain,2017-09-25 10:00:00,4359
No Holiday,288.3,0.0,0.0,90,Rain,light rain,2017-09-25 11:00:00,4596
No Holiday,288.3,0.0,0.0,90,Mist,mist,2017-09-25 11:00:00,4596
No Holiday,289.15,0.0,0.0,90,Mist,mist,2017-09-25 12:00:00,4804
No Holiday,289.15,0.0,0.0,90,Rain,moderate rain,2017-09-25 12:00:00,4804
No Holiday,289.22,0.0,0.0,90,Rain,light rain,2017-09-25 13:00:00,4802
No Holiday,289.87,0.0,0.0,90,Clouds,overcast clouds,2017-09-25 14:00:00,5071
No Holiday,289.81,0.0,0.0,90,Clouds,overcast clouds,2017-09-25 15:00:00,5764
No Holiday,289.57,0.0,0.0,90,Clouds,overcast clouds,2017-09-25 16:00:00,6457
No Holiday,288.98,0.0,0.0,90,Clouds,overcast clouds,2017-09-25 17:00:00,6190
No Holiday,288.9,0.0,0.0,90,Clouds,overcast clouds,2017-09-25 18:00:00,4504
No Holiday,288.48,0.0,0.0,90,Clouds,overcast clouds,2017-09-25 19:00:00,3004
No Holiday,288.38,0.0,0.0,90,Rain,light rain,2017-09-25 20:00:00,2498
No Holiday,288.38,0.0,0.0,90,Drizzle,light intensity drizzle,2017-09-25 20:00:00,2498
No Holiday,288.15,0.0,0.0,90,Rain,light rain,2017-09-25 21:00:00,2029
No Holiday,288.15,0.0,0.0,90,Drizzle,drizzle,2017-09-25 21:00:00,2029
No Holiday,288.0,0.0,0.0,90,Rain,moderate rain,2017-09-25 22:00:00,1460
No Holiday,287.9,0.0,0.0,90,Rain,moderate rain,2017-09-25 23:00:00,990
No Holiday,287.9,0.0,0.0,90,Mist,mist,2017-09-25 23:00:00,990
No Holiday,287.9,0.0,0.0,90,Drizzle,light intensity drizzle,2017-09-25 23:00:00,990
No Holiday,287.23,0.0,0.0,90,Rain,light rain,2017-09-26 00:00:00,553
No Holiday,287.23,0.0,0.0,90,Drizzle,drizzle,2017-09-26 00:00:00,553
No Holiday,287.15,0.0,0.0,90,Rain,moderate rain,2017-09-26 01:00:00,314
No Holiday,287.15,0.0,0.0,90,Drizzle,drizzle,2017-09-26 01:00:00,314
No Holiday,287.23,0.0,0.0,90,Rain,moderate rain,2017-09-26 02:00:00,229
No Holiday,287.23,0.0,0.0,90,Drizzle,drizzle,2017-09-26 02:00:00,229
No Holiday,287.48,0.0,0.0,90,Rain,moderate rain,2017-09-26 03:00:00,308
No Holiday,287.48,0.0,0.0,90,Drizzle,drizzle,2017-09-26 03:00:00,308
No Holiday,287.48,0.0,0.0,90,Rain,moderate rain,2017-09-26 04:00:00,894
No Holiday,287.48,0.0,0.0,90,Drizzle,drizzle,2017-09-26 04:00:00,894
No Holiday,287.23,0.0,0.0,90,Rain,moderate rain,2017-09-26 05:00:00,3073
No Holiday,287.23,0.0,0.0,90,Drizzle,drizzle,2017-09-26 05:00:00,3073
No Holiday,287.31,0.0,0.0,90,Rain,moderate rain,2017-09-26 06:00:00,5591
No Holiday,287.31,0.0,0.0,90,Drizzle,drizzle,2017-09-26 06:00:00,5591
No Holiday,287.38,0.0,0.0,90,Rain,moderate rain,2017-09-26 07:00:00,6025
