date_time,traffic_volume,cluster,cluster_name
2018-03-18 12:00:00,4575,1,High-demand normal-weather traffic
2018-03-18 13:00:00,4713,1,High-demand normal-weather traffic
2018-03-18 14:00:00,4783,1,High-demand normal-weather traffic
2018-03-18 15:00:00,4797,1,High-demand normal-weather traffic
2018-03-18 16:00:00,4727,1,High-demand normal-weather traffic
2018-03-18 17:00:00,4649,1,High-demand normal-weather traffic
2018-03-18 18:00:00,3868,1,High-demand normal-weather traffic
2018-03-18 19:00:00,3174,1,High-demand normal-weather traffic
2018-03-18 20:00:00,2692,0,Low-demand normal-weather traffic
2018-03-18 21:00:00,2068,0,Low-demand normal-weather traffic
2018-03-18 22:00:00,1560,0,Low-demand normal-weather traffic
2018-03-18 23:00:00,966,0,Low-demand normal-weather traffic
2018-03-19 00:00:00,540,0,Low-demand normal-weather traffic
2018-03-19 01:00:00,293,2,Adverse-weather moderate-demand traffic
2018-03-19 02:00:00,254,0,Low-demand normal-weather traffic
2018-03-19 03:00:00,348,0,Low-demand normal-weather traffic
2018-03-19 04:00:00,819,0,Low-demand normal-weather traffic
2018-03-19 05:00:00,2788,0,Low-demand normal-weather traffic
2018-03-19 06:00:00,5370,1,High-demand normal-weather traffic
2018-03-19 07:00:00,6710,1,High-demand normal-weather traffic
2018-03-19 08:00:00,5983,1,High-demand normal-weather traffic
2018-03-19 09:00:00,4958,1,High-demand normal-weather traffic
2018-03-19 10:00:00,4320,1,High-demand normal-weather traffic
2018-03-19 11:00:00,4551,1,High-demand normal-weather traffic
2018-03-19 12:00:00,4636,1,High-demand normal-weather traffic
2018-03-19 13:00:00,4712,1,High-demand normal-weather traffic
2018-03-19 14:00:00,4974,1,High-demand normal-weather traffic
2018-03-19 15:00:00,5694,1,High-demand normal-weather traffic
2018-03-19 16:00:00,6470,1,High-demand normal-weather traffic
2018-03-19 17:00:00,5955,1,High-demand normal-weather traffic
2018-03-19 18:00:00,4314,1,High-demand normal-weather traffic
2018-03-19 19:00:00,3201,1,High-demand normal-weather traffic
2018-03-19 20:00:00,2582,0,Low-demand normal-weather traffic
2018-03-19 21:00:00,2628,0,Low-demand normal-weather traffic
2018-03-19 22:00:00,3231,0,Low-demand normal-weather traffic
2018-03-19 23:00:00,1086,0,Low-demand normal-weather traffic
2018-03-20 00:00:00,556,0,Low-demand normal-weather traffic
2018-03-20 01:00:00,337,0,Low-demand normal-weather traffic
2018-03-20 02:00:00,247,0,Low-demand normal-weather traffic
2018-03-20 03:00:00,353,0,Low-demand normal-weather traffic
2018-03-20 04:00:00,885,0,Low-demand normal-weather traffic
2018-03-20 05:00:00,2867,0,Low-demand normal-weather traffic
2018-03-20 06:00:00,5619,2,Adverse-weather moderate-demand traffic
2018-03-20 07:00:00,6426,2,Adverse-weather moderate-demand traffic
2018-03-20 08:00:00,5876,2,Adverse-weather moderate-demand traffic
2018-03-20 09:00:00,5130,2,Adverse-weather moderate-demand traffic
2018-03-20 09:00:00,5130,2,Adverse-weather moderate-demand traffic
2018-03-20 10:00:00,4406,2,Adverse-weather moderate-demand traffic
2018-03-20 10:00:00,4406,2,Adverse-weather moderate-demand traffic
2018-03-20 10:00:00,4406,2,Adverse-weather moderate-demand traffic
2018-03-20 11:00:00,4427,2,Adverse-weather moderate-demand traffic
2018-03-20 11:00:00,4427,2,Adverse-weather moderate-demand traffic
2018-03-20 12:00:00,4600,2,Adverse-weather moderate-demand traffic
2018-03-20 12:00:00,4600,2,Adverse-weather moderate-demand traffic
2018-03-20 13:00:00,4696,2,Adverse-weather moderate-demand traffic
2018-03-20 13:00:00,4696,2,Adverse-weather moderate-demand traffic
2018-03-20 14:00:00,4958,2,Adverse-weather moderate-demand traffic
2018-03-20 14:00:00,4958,2,Adverse-weather moderate-demand traffic
2018-03-20 14:00:00,4958,1,High-demand normal-weather traffic
2018-03-20 14:00:00,4958,2,Adverse-weather moderate-demand traffic
2018-03-20 14:00:00,4958,1,High-demand normal-weather traffic
2018-03-20 15:00:00,5690,2,Adverse-weather moderate-demand traffic
2018-03-20 15:00:00,5690,2,Adverse-weather moderate-demand traffic
2018-03-20 15:00:00,5690,2,Adverse-weather moderate-demand traffic
2018-03-20 15:00:00,5690,1,High-demand normal-weather traffic
2018-03-20 16:00:00,6609,2,Adverse-weather moderate-demand traffic
2018-03-20 16:00:00,6609,2,Adverse-weather moderate-demand traffic
2018-03-20 17:00:00,6097,2,Adverse-weather moderate-demand traffic
2018-03-20 17:00:00,6097,2,Adverse-weather moderate-demand traffic
2018-03-20 18:00:00,4569,2,Adverse-weather moderate-demand traffic
2018-03-20 19:00:00,3098,2,Adverse-weather moderate-demand traffic
2018-03-20 19:00:00,3098,2,Adverse-weather moderate-demand traffic
2018-03-20 20:00:00,2741,2,Adverse-weather moderate-demand traffic
2018-03-20 20:00:00,2741,2,Adverse-weather moderate-demand traffic
2018-03-20 20:00:00,2741,2,Adverse-weather moderate-demand traffic
2018-03-20 21:00:00,2517,2,Adverse-weather moderate-demand traffic
2018-03-20 21:00:00,2517,2,Adverse-weather moderate-demand traffic
2018-03-20 21:00:00,2517,2,Adverse-weather moderate-demand traffic
2018-03-20 22:00:00,1621,2,Adverse-weather moderate-demand traffic
2018-03-20 22:00:00,1621,2,Adverse-weather moderate-demand traffic
2018-03-20 23:00:00,1062,0,Low-demand normal-weather traffic
2018-03-21 00:00:00,578,0,Low-demand normal-weather traffic
2018-03-21 01:00:00,335,0,Low-demand normal-weather traffic
2018-03-21 02:00:00,261,0,Low-demand normal-weather traffic
2018-03-21 03:00:00,353,2,Adverse-weather moderate-demand traffic
2018-03-21 04:00:00,893,2,Adverse-weather moderate-demand traffic
2018-03-21 05:00:00,2950,2,Adverse-weather moderate-demand traffic
2018-03-21 06:00:00,5538,2,Adverse-weather moderate-demand traffic
2018-03-21 07:00:00,6840,1,High-demand normal-weather traffic
2018-03-21 08:00:00,6218,2,Adverse-weather moderate-demand traffic
2018-03-21 08:00:00,6218,2,Adverse-weather moderate-demand traffic
2018-03-21 09:00:00,5356,2,Adverse-weather moderate-demand traffic
2018-03-21 09:00:00,5356,2,Adverse-weather moderate-demand traffic
2018-03-21 10:00:00,4551,2,Adverse-weather moderate-demand traffic
2018-03-21 11:00:00,4807,2,Adverse-weather moderate-demand traffic
2018-03-21 12:00:00,4993,1,High-demand normal-weather traffic
2018-03-21 13:00:00,4879,1,High-demand normal-weather traffic
2018-03-21 14:00:00,5173,1,High-demand normal-weather traffic
2018-03-21 15:00:00,5863,1,High-demand normal-weather traffic
2018-03-21 16:00:00,6790,1,High-demand normal-weather traffic
2018-03-21 17:00:00,6310,1,High-demand normal-weather traffic
2018-03-21 18:00:00,4591,1,High-demand normal-weather traffic
2018-03-21 19:00:00,3493,1,High-demand normal-weather traffic
2018-03-21 20:00:00,2991,0,Low-demand normal-weather traffic
2018-03-21 21:00:00,2592,0,Low-demand normal-weather traffic
2018-03-21 22:00:00,1664,0,Low-demand normal-weather traffic
2018-03-21 23:00:00,1093,0,Low-demand normal-weather traffic
2018-03-22 00:00:00,609,0,Low-demand normal-weather traffic
2018-03-22 01:00:00,346,0,Low-demand normal-weather traffic
2018-03-22 02:00:00,228,0,Low-demand normal-weather traffic
2018-03-22 03:00:00,330,0,Low-demand normal-weather traffic
2018-03-22 04:00:00,868,0,Low-demand normal-weather traffic
2018-03-22 05:00:00,2903,0,Low-demand normal-weather traffic
2018-03-22 06:00:00,5530,1,High-demand normal-weather traffic
2018-03-22 07:00:00,6833,1,High-demand normal-weather traffic
2018-03-22 08:00:00,6206,1,High-demand normal-weather traffic
2018-03-22 09:00:00,5222,2,Adverse-weather moderate-demand traffic
2018-03-22 10:00:00,4573,2,Adverse-weather moderate-demand traffic
2018-03-22 11:00:00,5059,2,Adverse-weather moderate-demand traffic
2018-03-22 12:00:00,5162,1,High-demand normal-weather traffic
2018-03-22 13:00:00,5165,1,High-demand normal-weather traffic
2018-03-22 14:00:00,5386,1,High-demand normal-weather traffic
2018-03-22 15:00:00,5963,1,High-demand normal-weather traffic
2018-03-22 16:00:00,6918,1,High-demand normal-weather traffic
2018-03-22 17:00:00,6374,1,High-demand normal-weather traffic
2018-03-22 18:00:00,4694,1,High-demand normal-weather traffic
2018-03-22 19:00:00,3737,1,High-demand normal-weather traffic
2018-03-22 20:00:00,3510,0,Low-demand normal-weather traffic
2018-03-22 21:00:00,2896,0,Low-demand normal-weather traffic
2018-03-22 22:00:00,2298,0,Low-demand normal-weather traffic
2018-03-22 23:00:00,1235,0,Low-demand normal-weather traffic
2018-03-23 00:00:00,645,0,Low-demand normal-weather traffic
2018-03-23 01:00:00,379,0,Low-demand normal-weather traffic
2018-03-23 02:00:00,285,0,Low-demand normal-weather traffic
2018-03-23 03:00:00,382,2,Adverse-weather moderate-demand traffic
2018-03-23 04:00:00,800,0,Low-demand normal-weather traffic
2018-03-23 05:00:00,2744,0,Low-demand normal-weather traffic
2018-03-23 06:00:00,5245,1,High-demand normal-weather traffic
2018-03-23 07:00:00,6407,1,High-demand normal-weather traffic
2018-03-23 08:00:00,5885,1,High-demand normal-weather traffic
2018-03-23 09:00:00,5294,1,High-demand normal-weather traffic
2018-03-23 10:00:00,4876,1,High-demand normal-weather traffic
2018-03-23 11:00:00,5230,1,High-demand normal-weather traffic
2018-03-23 12:00:00,5405,1,High-demand normal-weather traffic
2018-03-23 13:00:00,5369,1,High-demand normal-weather traffic
2018-03-23 14:00:00,5525,1,High-demand normal-weather traffic
2018-03-23 15:00:00,6042,1,High-demand normal-weather traffic
2018-03-23 16:00:00,6712,1,High-demand normal-weather traffic
2018-03-23 17:00:00,6248,1,High-demand normal-weather traffic
2018-03-23 18:00:00,5041,1,High-demand normal-weather traffic
2018-03-23 19:00:00,4067,1,High-demand normal-weather traffic
2018-03-23 20:00:00,3229,0,Low-demand normal-weather traffic
2018-03-23 21:00:00,2915,2,Adverse-weather moderate-demand traffic
2018-03-23 22:00:00,2928,0,Low-demand normal-weather traffic
2018-03-23 23:00:00,2932,0,Low-demand normal-weather traffic
2018-03-24 00:00:00,1453,0,Low-demand normal-weather traffic
2018-03-24 01:00:00,950,0,Low-demand normal-weather traffic
2018-03-24 08:00:00,3049,1,High-demand normal-weather traffic
2018-03-24 09:00:00,3912,1,High-demand normal-weather traffic
2018-03-24 10:00:00,4466,1,High-demand normal-weather traffic
2018-03-24 11:00:00,6006,1,High-demand normal-weather traffic
2018-03-24 12:00:00,6470,1,High-demand normal-weather traffic
2018-03-24 13:00:00,5148,1,High-demand normal-weather traffic
2018-03-24 14:00:00,4994,1,High-demand normal-weather traffic
2018-03-24 15:00:00,5019,1,High-demand normal-weather traffic
2018-03-24 16:00:00,4874,1,High-demand normal-weather traffic
2018-03-24 17:00:00,4787,1,High-demand normal-weather traffic
2018-03-24 18:00:00,4511,1,High-demand normal-weather traffic
2018-03-24 19:00:00,3788,1,High-demand normal-weather traffic
2018-03-24 20:00:00,3044,0,Low-demand normal-weather traffic
2018-03-24 21:00:00,3602,0,Low-demand normal-weather traffic
2018-03-24 22:00:00,4409,0,Low-demand normal-weather traffic
2018-03-24 23:00:00,2104,0,Low-demand normal-weather traffic
2018-03-25 00:00:00,1324,0,Low-demand normal-weather traffic
2018-03-25 01:00:00,795,0,Low-demand normal-weather traffic
2018-03-25 02:00:00,658,0,Low-demand normal-weather traffic
2018-03-25 03:00:00,340,0,Low-demand normal-weather traffic
2018-03-25 04:00:00,274,0,Low-demand normal-weather traffic
2018-03-25 05:00:00,440,0,Low-demand normal-weather traffic
2018-03-25 06:00:00,771,0,Low-demand normal-weather traffic
2018-03-25 07:00:00,1158,0,Low-demand normal-weather traffic
2018-03-25 08:00:00,1847,0,Low-demand normal-weather traffic
2018-03-25 09:00:00,2788,1,High-demand normal-weather traffic
2018-03-25 10:00:00,3617,1,High-demand normal-weather traffic
2018-03-25 11:00:00,3939,1,High-demand normal-weather traffic
2018-03-25 12:00:00,4628,1,High-demand normal-weather traffic
2018-03-25 13:00:00,4615,1,High-demand normal-weather traffic
2018-03-25 14:00:00,4447,1,High-demand normal-weather traffic
2018-03-25 15:00:00,4447,1,High-demand normal-weather traffic
2018-03-25 16:00:00,4540,1,High-demand normal-weather traffic
2018-03-25 17:00:00,4345,1,High-demand normal-weather traffic
2018-03-25 18:00:00,3799,1,High-demand normal-weather traffic
2018-03-25 19:00:00,2980,0,Low-demand normal-weather traffic
2018-03-25 20:00:00,2784,0,Low-demand normal-weather traffic
2018-03-25 21:00:00,3967,0,Low-demand normal-weather traffic
2018-03-25 22:00:00,1794,0,Low-demand normal-weather traffic
2018-03-25 23:00:00,984,0,Low-demand normal-weather traffic
2018-03-26 00:00:00,518,0,Low-demand normal-weather traffic
2018-03-26 01:00:00,325,0,Low-demand normal-weather traffic
2018-03-26 02:00:00,248,2,Adverse-weather moderate-demand traffic
2018-03-26 03:00:00,336,2,Adverse-weather moderate-demand traffic
2018-03-26 03:00:00,336,2,Adverse-weather moderate-demand traffic
2018-03-26 04:00:00,851,0,Low-demand normal-weather traffic
2018-03-26 05:00:00,2625,2,Adverse-weather moderate-demand traffic
2018-03-26 05:00:00,2625,2,Adverse-weather moderate-demand traffic
2018-03-26 06:00:00,5213,2,Adverse-weather moderate-demand traffic
2018-03-26 06:00:00,5213,1,High-demand normal-weather traffic
2018-03-26 07:00:00,6382,2,Adverse-weather moderate-demand traffic
2018-03-26 08:00:00,5654,1,High-demand normal-weather traffic
2018-03-26 09:00:00,4843,1,High-demand normal-weather traffic
2018-03-26 10:00:00,4129,1,High-demand normal-weather traffic
2018-03-26 11:00:00,4370,1,High-demand normal-weather traffic
2018-03-26 12:00:00,4562,1,High-demand normal-weather traffic
2018-03-26 13:00:00,4661,1,High-demand normal-weather traffic
2018-03-26 14:00:00,4992,1,High-demand normal-weather traffic
2018-03-26 14:00:00,4992,2,Adverse-weather moderate-demand traffic
2018-03-26 15:00:00,5494,1,High-demand normal-weather traffic
2018-03-26 16:00:00,6402,1,High-demand normal-weather traffic
2018-03-26 16:00:00,6402,1,High-demand normal-weather traffic
2018-03-26 17:00:00,5956,1,High-demand normal-weather traffic
2018-03-26 17:00:00,5956,1,High-demand normal-weather traffic
2018-03-26 17:00:00,5956,2,Adverse-weather moderate-demand traffic
2018-03-26 18:00:00,4041,1,High-demand normal-weather traffic
2018-03-26 18:00:00,4041,2,Adverse-weather moderate-demand traffic
2018-03-26 18:00:00,4041,1,High-demand normal-weather traffic
2018-03-26 19:00:00,3000,0,Low-demand normal-weather traffic
2018-03-26 19:00:00,3000,2,Adverse-weather moderate-demand traffic
2018-03-26 19:00:00,3000,2,Adverse-weather moderate-demand traffic
2018-03-26 20:00:00,2500,0,Low-demand normal-weather traffic
2018-03-26 20:00:00,2500,2,Adverse-weather moderate-demand traffic
2018-03-26 20:00:00,2500,0,Low-demand normal-weather traffic
2018-03-26 21:00:00,2012,0,Low-demand normal-weather traffic
2018-03-26 21:00:00,2012,2,Adverse-weather moderate-demand traffic
2018-03-26 21:00:00,2012,2,Adverse-weather moderate-demand traffic
2018-03-26 21:00:00,2012,0,Low-demand normal-weather traffic
2018-03-26 22:00:00,1413,0,Low-demand normal-weather traffic
2018-03-26 22:00:00,1413,2,Adverse-weather moderate-demand traffic
2018-03-26 23:00:00,877,0,Low-demand normal-weather traffic
2018-03-26 23:00:00,877,2,Adverse-weather moderate-demand traffic
2018-03-26 23:00:00,877,0,Low-demand normal-weather traffic
2018-03-27 00:00:00,516,0,Low-demand normal-weather traffic
2018-03-27 00:00:00,516,2,Adverse-weather moderate-demand traffic
2018-03-27 00:00:00,516,0,Low-demand normal-weather traffic
2018-03-27 00:00:00,516,2,Adverse-weather moderate-demand traffic
2018-03-27 01:00:00,313,2,Adverse-weather moderate-demand traffic
2018-03-27 01:00:00,313,2,Adverse-weather moderate-demand traffic
2018-03-27 01:00:00,313,0,Low-demand normal-weather traffic
2018-03-27 01:00:00,313,2,Adverse-weather moderate-demand traffic
2018-03-27 02:00:00,249,2,Adverse-weather moderate-demand traffic
2018-03-27 03:00:00,344,2,Adverse-weather moderate-demand traffic
2018-03-27 04:00:00,879,2,Adverse-weather moderate-demand traffic
2018-03-27 05:00:00,2781,2,Adverse-weather moderate-demand traffic
2018-03-27 06:00:00,5421,2,Adverse-weather moderate-demand traffic
2018-03-27 07:00:00,6696,2,Adverse-weather moderate-demand traffic
2018-03-27 07:00:00,6696,2,Adverse-weather moderate-demand traffic
2018-03-27 08:00:00,5970,2,Adverse-weather moderate-demand traffic
2018-03-27 08:00:00,5970,2,Adverse-weather moderate-demand traffic
2018-03-27 09:00:00,5088,2,Adverse-weather moderate-demand traffic
2018-03-27 09:00:00,5088,2,Adverse-weather moderate-demand traffic
2018-03-27 10:00:00,4388,2,Adverse-weather moderate-demand traffic
2018-03-27 11:00:00,4466,1,High-demand normal-weather traffic
2018-03-27 12:00:00,5025,2,Adverse-weather moderate-demand traffic
2018-03-27 13:00:00,4793,1,High-demand normal-weather traffic
2018-03-27 14:00:00,5374,1,High-demand normal-weather traffic
2018-03-27 15:00:00,5801,1,High-demand normal-weather traffic
2018-03-27 16:00:00,6868,1,High-demand normal-weather traffic
2018-03-27 17:00:00,6139,1,High-demand normal-weather traffic
2018-03-27 18:00:00,4715,1,High-demand normal-weather traffic
2018-03-27 19:00:00,3441,0,Low-demand normal-weather traffic
2018-03-27 20:00:00,2952,0,Low-demand normal-weather traffic
2018-03-27 21:00:00,2415,0,Low-demand normal-weather traffic
2018-03-27 22:00:00,2058,0,Low-demand normal-weather traffic
2018-03-27 23:00:00,1060,0,Low-demand normal-weather traffic
2018-03-28 00:00:00,600,0,Low-demand normal-weather traffic
2018-03-28 01:00:00,380,0,Low-demand normal-weather traffic
2018-03-28 02:00:00,263,0,Low-demand normal-weather traffic
2018-03-28 03:00:00,352,2,Adverse-weather moderate-demand traffic
2018-03-28 04:00:00,859,2,Adverse-weather moderate-demand traffic
2018-03-28 05:00:00,2825,2,Adverse-weather moderate-demand traffic
2018-03-28 05:00:00,2825,2,Adverse-weather moderate-demand traffic
2018-03-28 06:00:00,5355,2,Adverse-weather moderate-demand traffic
2018-03-28 07:00:00,6650,2,Adverse-weather moderate-demand traffic
2018-03-28 08:00:00,6014,2,Adverse-weather moderate-demand traffic
2018-03-28 09:00:00,5082,2,Adverse-weather moderate-demand traffic
2018-03-28 10:00:00,4655,2,Adverse-weather moderate-demand traffic
2018-03-28 11:00:00,4775,1,High-demand normal-weather traffic
2018-03-28 12:00:00,5066,1,High-demand normal-weather traffic
2018-03-28 13:00:00,5197,1,High-demand normal-weather traffic
2018-03-28 14:00:00,5484,1,High-demand normal-weather traffic
2018-03-28 15:00:00,5938,1,High-demand normal-weather traffic
2018-03-28 16:00:00,6988,1,High-demand normal-weather traffic
2018-03-28 17:00:00,6540,1,High-demand normal-weather traffic
2018-03-28 17:00:00,6540,1,High-demand normal-weather traffic
2018-03-28 18:00:00,4918,1,High-demand normal-weather traffic
2018-03-28 19:00:00,3392,1,High-demand normal-weather traffic
2018-03-28 20:00:00,3105,0,Low-demand normal-weather traffic
2018-03-28 21:00:00,2616,0,Low-demand normal-weather traffic
2018-03-28 22:00:00,1736,0,Low-demand normal-weather traffic
2018-03-28 23:00:00,1132,0,Low-demand normal-weather traffic
2018-03-29 00:00:00,553,0,Low-demand normal-weather traffic
2018-03-29 01:00:00,354,0,Low-demand normal-weather traffic
2018-03-29 03:00:00,353,0,Low-demand normal-weather traffic
2018-03-29 04:00:00,859,0,Low-demand normal-weather traffic
2018-03-29 05:00:00,2804,0,Low-demand normal-weather traffic
2018-03-29 06:00:00,5405,1,High-demand normal-weather traffic
2018-03-29 07:00:00,6460,1,High-demand normal-weather traffic
2018-03-29 08:00:00,6002,1,High-demand normal-weather traffic
2018-03-29 09:00:00,4995,1,High-demand normal-weather traffic
2018-03-29 10:00:00,4579,1,High-demand normal-weather traffic
2018-03-29 11:00:00,5058,1,High-demand normal-weather traffic
2018-03-29 12:00:00,5252,1,High-demand normal-weather traffic
2018-03-29 13:00:00,5338,1,High-demand normal-weather traffic
2018-03-29 14:00:00,5562,1,High-demand normal-weather traffic
2018-03-29 15:00:00,6040,2,Adverse-weather moderate-demand traffic
2018-03-29 16:00:00,6573,1,High-demand normal-weather traffic
2018-03-29 17:00:00,6034,1,High-demand normal-weather traffic
2018-03-29 18:00:00,5050,1,High-demand normal-weather traffic
2018-03-29 19:00:00,3656,0,Low-demand normal-weather traffic
2018-03-29 20:00:00,3373,0,Low-demand normal-weather traffic
2018-03-29 21:00:00,3584,0,Low-demand normal-weather traffic
2018-03-29 22:00:00,3691,0,Low-demand normal-weather traffic
2018-03-29 23:00:00,1484,0,Low-demand normal-weather traffic
2018-03-30 00:00:00,817,0,Low-demand normal-weather traffic
2018-03-30 01:00:00,413,0,Low-demand normal-weather traffic
2018-03-30 02:00:00,329,0,Low-demand normal-weather traffic
2018-03-30 03:00:00,359,0,Low-demand normal-weather traffic
2018-03-30 04:00:00,749,0,Low-demand normal-weather traffic
2018-03-30 05:00:00,2367,0,Low-demand normal-weather traffic
2018-03-30 06:00:00,4463,1,High-demand normal-weather traffic
2018-03-30 07:00:00,5449,1,High-demand normal-weather traffic
2018-03-30 08:00:00,5227,1,High-demand normal-weather traffic
2018-03-30 09:00:00,4964,1,High-demand normal-weather traffic
2018-03-30 10:00:00,4892,2,Adverse-weather moderate-demand traffic
2018-03-30 11:00:00,5350,2,Adverse-weather moderate-demand traffic
2018-03-30 12:00:00,5783,2,Adverse-weather moderate-demand traffic
2018-03-30 13:00:00,5589,2,Adverse-weather moderate-demand traffic
2018-03-30 14:00:00,5713,2,Adverse-weather moderate-demand traffic
2018-03-30 15:00:00,5936,2,Adverse-weather moderate-demand traffic
2018-03-30 15:00:00,5936,1,High-demand normal-weather traffic
2018-03-30 16:00:00,6137,2,Adverse-weather moderate-demand traffic
2018-03-30 17:00:00,5289,1,High-demand normal-weather traffic
2018-03-30 18:00:00,4573,1,High-demand normal-weather traffic
2018-03-30 19:00:00,3604,1,High-demand normal-weather traffic
2018-03-30 20:00:00,3233,0,Low-demand normal-weather traffic
2018-03-30 21:00:00,3024,0,Low-demand normal-weather traffic
2018-03-30 22:00:00,2358,0,Low-demand normal-weather traffic
2018-03-30 23:00:00,1685,2,Adverse-weather moderate-demand traffic
2018-03-31 00:00:00,963,2,Adverse-weather moderate-demand traffic
2018-03-31 00:00:00,963,2,Adverse-weather moderate-demand traffic
2018-03-31 01:00:00,580,2,Adverse-weather moderate-demand traffic
2018-03-31 01:00:00,580,2,Adverse-weather moderate-demand traffic
2018-03-31 01:00:00,580,2,Adverse-weather moderate-demand traffic
2018-03-31 02:00:00,485,2,Adverse-weather moderate-demand traffic
2018-03-31 02:00:00,485,2,Adverse-weather moderate-demand traffic
2018-03-31 03:00:00,386,2,Adverse-weather moderate-demand traffic
2018-03-31 03:00:00,386,2,Adverse-weather moderate-demand traffic
2018-03-31 04:00:00,352,2,Adverse-weather moderate-demand traffic
2018-03-31 04:00:00,352,2,Adverse-weather moderate-demand traffic
2018-03-31 05:00:00,588,0,Low-demand normal-weather traffic
2018-03-31 05:00:00,588,2,Adverse-weather moderate-demand traffic
2018-03-31 05:00:00,588,2,Adverse-weather moderate-demand traffic
2018-03-31 05:00:00,588,2,Adverse-weather moderate-demand traffic
2018-03-31 06:00:00,1045,2,Adverse-weather moderate-demand traffic
2018-03-31 06:00:00,1045,2,Adverse-weather moderate-demand traffic
2018-03-31 06:00:00,1045,0,Low-demand normal-weather traffic
2018-03-31 07:00:00,1556,2,Adverse-weather moderate-demand traffic
2018-03-31 07:00:00,1556,2,Adverse-weather moderate-demand traffic
2018-03-31 08:00:00,2289,2,Adverse-weather moderate-demand traffic
2018-03-31 09:00:00,3092,2,Adverse-weather moderate-demand traffic
2018-03-31 09:00:00,3092,2,Adverse-weather moderate-demand traffic
2018-03-31 10:00:00,3629,2,Adverse-weather moderate-demand traffic
2018-03-31 11:00:00,4051,2,Adverse-weather moderate-demand traffic
2018-03-31 12:00:00,4348,1,High-demand normal-weather traffic
2018-03-31 13:00:00,4337,1,High-demand normal-weather traffic
2018-03-31 14:00:00,4548,1,High-demand normal-weather traffic
2018-03-31 15:00:00,4400,1,High-demand normal-weather traffic
2018-03-31 16:00:00,4222,1,High-demand normal-weather traffic
2018-03-31 17:00:00,4155,1,High-demand normal-weather traffic
2018-03-31 18:00:00,3993,1,High-demand normal-weather traffic
2018-03-31 19:00:00,3333,0,Low-demand normal-weather traffic
2018-03-31 20:00:00,2910,0,Low-demand normal-weather traffic
2018-03-31 21:00:00,2761,0,Low-demand normal-weather traffic
2018-03-31 22:00:00,2695,0,Low-demand normal-weather traffic
2018-03-31 23:00:00,1771,0,Low-demand normal-weather traffic
2018-04-01 00:00:00,1128,0,Low-demand normal-weather traffic
2018-04-01 01:00:00,652,0,Low-demand normal-weather traffic
2018-04-01 02:00:00,520,0,Low-demand normal-weather traffic
2018-04-01 03:00:00,313,0,Low-demand normal-weather traffic
2018-04-01 04:00:00,249,0,Low-demand normal-weather traffic
2018-04-01 05:00:00,426,0,Low-demand normal-weather traffic
2018-04-01 06:00:00,751,0,Low-demand normal-weather traffic
2018-04-01 07:00:00,978,0,Low-demand normal-weather traffic
2018-04-01 08:00:00,1718,0,Low-demand normal-weather traffic
2018-04-01 09:00:00,2444,1,High-demand normal-weather traffic
2018-04-01 10:00:00,3306,1,High-demand normal-weather traffic
2018-04-01 11:00:00,3641,1,High-demand normal-weather traffic
2018-04-01 12:00:00,3964,1,High-demand normal-weather traffic
2018-04-01 13:00:00,4043,1,High-demand normal-weather traffic
2018-04-01 14:00:00,3996,1,High-demand normal-weather traffic
2018-04-01 15:00:00,4102,1,High-demand normal-weather traffic
2018-04-01 16:00:00,4679,1,High-demand normal-weather traffic
2018-04-01 17:00:00,4569,1,High-demand normal-weather traffic
2018-04-01 18:00:00,4424,1,High-demand normal-weather traffic
2018-04-01 19:00:00,3892,1,High-demand normal-weather traffic
2018-04-01 20:00:00,3320,0,Low-demand normal-weather traffic
2018-04-01 21:00:00,2545,0,Low-demand normal-weather traffic
2018-04-01 22:00:00,1682,0,Low-demand normal-weather traffic
2018-04-01 23:00:00,952,0,Low-demand normal-weather traffic
2018-04-02 00:00:00,543,0,Low-demand normal-weather traffic
2018-04-02 01:00:00,311,0,Low-demand normal-weather traffic
2018-04-02 02:00:00,246,0,Low-demand normal-weather traffic
2018-04-02 03:00:00,352,0,Low-demand normal-weather traffic
2018-04-02 04:00:00,807,0,Low-demand normal-weather traffic
2018-04-02 05:00:00,2683,0,Low-demand normal-weather traffic
2018-04-02 06:00:00,5147,1,High-demand normal-weather traffic
2018-04-02 07:00:00,6148,1,High-demand normal-weather traffic
2018-04-02 08:00:00,5557,1,High-demand normal-weather traffic
2018-04-02 09:00:00,4776,1,High-demand normal-weather traffic
2018-04-02 10:00:00,4397,1,High-demand normal-weather traffic
2018-04-02 11:00:00,4509,1,High-demand normal-weather traffic
2018-04-02 12:00:00,4947,1,High-demand normal-weather traffic
2018-04-02 13:00:00,4895,2,Adverse-weather moderate-demand traffic
2018-04-02 14:00:00,4750,2,Adverse-weather moderate-demand traffic
2018-04-02 14:00:00,4750,2,Adverse-weather moderate-demand traffic
2018-04-02 14:00:00,4750,2,Adverse-weather moderate-demand traffic
2018-04-02 15:00:00,4949,2,Adverse-weather moderate-demand traffic
2018-04-02 15:00:00,4949,2,Adverse-weather moderate-demand traffic
2018-04-02 16:00:00,6000,2,Adverse-weather moderate-demand traffic
2018-04-02 16:00:00,6000,2,Adverse-weather moderate-demand traffic
2018-04-02 17:00:00,5301,2,Adverse-weather moderate-demand traffic
2018-04-02 17:00:00,5301,2,Adverse-weather moderate-demand traffic
